"","ID","Labels","dist2labeled #1","dist2labeled #2","nearest2labeled #1","nearest2labeled #2","dist2unlabeled #1","dist2unlabeled #2","nearest2unlabeled #1","nearest2unlabeled #2","K-NN dist2labeled ","K-NN dist2unlabeled ","cluster","clusterQuality","#AAD days","#ActivityName","#Token days","#SharedAADVol","#SharedTokenVol"
"1712","44cc9a52-4d4b-4434-b4f2-9642a5ce50c0",TRUE,"0.0508465511919954","0.0509268792633934","2d33e0e4-4685-4131-ac80-1bf1c29b9ea6","117eb751-6bb0-41fc-8762-cc037e7b086e","0.0432836664573645","0.0609244301605932","d0df218c-d18b-4f44-8a8a-1646de74723f","52eb0ef9-6d4d-48ed-acb2-4a3692bdd68e","0.187","0.146",4,0.582608695652174,1,2,42,1,256
"1713","a33b8365-8e6d-4d90-a5d4-27ccd5e29575",TRUE,"0.0270809411306585","0.0544515451227922","8ac8c880-b237-4c0a-880d-fd41b2636c6a","4071937a-885d-4947-a13f-ecb74f46c951","0.0266724595689773","0.0279681297742109","863cf459-d4c8-40bf-a256-fa1ab84ec8f3","3a615100-2405-459e-9c81-45d1ad4e5e26","0.181","0.072",4,0.582608695652174,1,1,45,1,754
"1714","4621c60c-3dcd-4484-b72d-e023c239bf5e",TRUE,"0.285898053892338","0.350740893393667","0cfe32e8-6f0f-40b6-80c7-474571df75c6","53e1d21b-a958-4352-8e1a-7ab49137d66a","0.275458912162983","0.27982440835969","0e576506-c592-4cb4-b9b8-3df5eca47d55","e33cf72e-e644-4b40-93e8-092f74da053b","0.383","0.352",4,0.582608695652174,1,2,54,2,10512
"1715","e4e5c077-fd33-40f1-bd95-d37a76b995ed",TRUE,"0.00827793458178778","0.00828926491410662","d794c622-14fe-4c4c-9afe-b91ef81ca280","07c7fa51-b285-4a25-85f9-8c97fb8f3c15","0.00550582373022596","0.00736037522233394","d56834af-5f56-405a-aa58-3f7adbbcb556","a8a6ee9b-6783-444c-b5bb-2c0d84c8329a","0.025","0.008",1,0.329400196656834,1,1,2,2,32
"1716","ebe13e2f-6b99-4be7-bca2-768cbf5d1e94",TRUE,"0.00281242334475424","0.00802616927287628","4003a649-d7f5-408a-b9be-65857f2472f4","66e61ebb-d053-4190-9697-d5108174cbc0","0.00131676655423551","0.00788926377468663","c8928ead-9c12-4a97-9f6f-e9274b62f371","320d6421-7049-4566-9a31-2696c5bd4d2d","0.024","0.008",1,0.329400196656834,1,1,3,2,6
"1717","3fb27ab7-12de-4230-ad01-1e35a13f9bd6",TRUE,"0.00828129873561795","0.0347476862606245","021606d5-976f-488b-ab32-e3ac693b034f","db279bc9-e028-4ecf-b495-096a3ec8c12e","0.00788973376627384","0.0091465303792862","b30607ba-13a4-45b1-a041-362d9b9957c8","a525949e-1362-4a73-ac1d-e62375cfeebf","0.067","0.034",1,0.329400196656834,1,1,8,3,88
"1718","d133d45f-bab2-46a1-a75f-8de7c4e5dee2",TRUE,"0.0267185924038287","0.0268089100281875","5764643a-7a01-480d-8f97-a0e4bef28989","2ae33707-351c-45de-8289-65c1298f1e48","0.0264075156900929","0.0507818396541764","15fabe85-65a2-41f5-92cd-1193fda66ebc","15479536-86b2-4fb6-acad-72e4497ad57d","0.132","0.08",3,0.477434679334917,1,2,9,3,159
"1719","2c178077-646f-4044-80ab-b3c754ec53b6",TRUE,"0.026571440786751","0.0346673905963498","f3ce3c6e-9d96-450d-82bb-ee62fac03f56","db279bc9-e028-4ecf-b495-096a3ec8c12e","0.00787815962453879","0.00808037325103616","e7faf5b1-fbba-4a89-8669-5fbd5c4ecc77","4dfb7ab5-95e3-42d0-9743-0c7be93edace","0.058","0.018",1,0.329400196656834,1,1,6,4,66
"1722","b2c62d35-4ec2-49ae-9f59-bf7d3ff84bab",TRUE,"0.0087568881767257","0.0250813194283183","c9de6c3b-431b-4b7e-9702-549620ef9b9a","e4e5c077-fd33-40f1-bd95-d37a76b995ed","0.00265637863391671","0.00300560074992578","8d8566ce-b465-4360-af3a-b40c006b28bf","e46f366b-6641-42ad-af92-e9577e962979","0.041","0.007",1,0.329400196656834,1,1,1,8,6
"1723","b6657f53-8e01-4bcc-b76e-f2b07b663436",TRUE,"0.0552553204147056","0.0883227329335348","f1354e62-7342-4cfa-88ce-abf7685422da","83b00e6c-0942-40c5-83a7-27d3dd67d9d9","0.0412424891643383","0.110270272528638","b33411d1-55d0-4831-a134-e5ab7e7a2fda","cad4f756-7ad0-4e93-be17-58e50ff7aad5","0.293","0.262",4,0.582608695652174,1,3,44,8,1479
"1724","97ddbd54-2137-4fbd-8a0e-b4af14c9ec84",TRUE,"0.00943959715142508","0.05075588086373","b67ddeb7-d71e-42b7-bffb-fed906d54739","2ae33707-351c-45de-8289-65c1298f1e48","0.00925748922438725","0.0263449904562969","54133dea-6829-415e-b414-5456f35eb77c","ead5b2af-edff-4b3e-929c-0b604b0971ab","0.127","0.069",3,0.477434679334917,1,2,12,11,86
"1725","b00a53e9-3e50-4a49-bdc5-dcc689fcf301",TRUE,"0.0798327438963417","0.0823500986162045","e6236d75-a61e-4406-953e-a8a04cb66ff7","86aae7c7-26ea-46f4-83ae-899e50f5854e","0.105300681631429","0.214526608376541","1a64099f-9cf6-4579-b1f9-b47fe1bc60d3","0a3b0354-c08d-439b-9778-b5412de66c49","0.261","0.351",2,0.468859342197341,2,1,93,0,75
"1726","66e61ebb-d053-4190-9697-d5108174cbc0",TRUE,"0.00791122940688484","0.00802616927287628","4003a649-d7f5-408a-b9be-65857f2472f4","ebe13e2f-6b99-4be7-bca2-768cbf5d1e94","0.00304865882842815","0.00787247758399561","654b0324-6667-4d02-bade-a0095cc91f36","c8928ead-9c12-4a97-9f6f-e9274b62f371","0.026","0.013",1,0.329400196656834,2,1,3,1,10
"1727","9ecea0dd-f534-4d16-ad91-122ebf4420df",TRUE,"0.397099172915399","0.527402996693199","2a1a1dbc-9c4b-4957-a875-268358aec692","e2b17ebf-5f6a-497d-a17c-4fec547bf375","0.417154461680936","0.710943038346155","77ab64d0-48c5-4723-9a64-eb43ae84e773","c6d9fda6-2d45-44ac-9e73-353529673360","0.876","1.009",5,0.926950747094632,2,6,53,4,191
"1728","d794c622-14fe-4c4c-9afe-b91ef81ca280",TRUE,"0.00827793458178778","0.015756009997391","e4e5c077-fd33-40f1-bd95-d37a76b995ed","07c7fa51-b285-4a25-85f9-8c97fb8f3c15","0.00298612284611688","0.00837241977908353","3045d3e5-5090-4acd-a293-3219bcad4e83","d56834af-5f56-405a-aa58-3f7adbbcb556","0.027","0.013",1,0.329400196656834,2,1,2,7,5
"1729","71c176db-37b3-4250-b379-06a3c0520334",TRUE,"0.0775985522783264","0.10161865956598","accbc491-d188-4b52-b64c-a2ae0bd03823","49504161-d064-4272-9c2e-06578072e965","0.00964067910927864","0.0526222220240603","d18c96b5-d56b-4e71-89d4-48b8d4f76b95","fe03894a-cee9-48f8-b62a-017e487427cf","0.209","0.124",3,0.477434679334917,2,2,25,10,245
"1731","6d5b34f4-96f0-41d1-8c19-b9ca8eb66018",TRUE,"0.101518722593369","0.207208514918259","ccaa30f6-1a38-4d86-82bd-398679aafb4c","c92ceef1-c30c-4938-a3fd-779da5bee095","0.0760348282994947","0.100986921683357","afd2ac55-a686-4492-a6b3-29f15904aea5","71c5becd-ed1a-40b7-967d-a56d0d63cd26","0.307","0.158",4,0.582608695652174,2,1,70,37,433
"1732","5d66e52a-3e48-4d49-a53b-58f7d32adfe3",TRUE,"0.0344447161146244","0.034482238410219","d30d1b08-248c-42c2-841e-ac04abffbdfc","fb51e7f8-24d7-40dd-b53b-0129ebaf951e","0.00469101979992668","0.0235245921078959","f0dcf88f-f014-4fde-9bcd-e2321d23ee05","1450bda6-1621-411f-a9be-111a0afd79ba","0.082","0.027",1,0.329400196656834,3,1,12,6,87
"1733","5dc3105a-6703-4779-ad9d-7b17eafc744c",TRUE,"0.00940203726099149","0.0162074438042507","66e61ebb-d053-4190-9697-d5108174cbc0","4003a649-d7f5-408a-b9be-65857f2472f4","0.00261932604572055","0.00813986800745904","128b67a2-3c9a-434b-9b64-3a2c350deed5","654b0324-6667-4d02-bade-a0095cc91f36","0.03","0.019",1,0.329400196656834,3,1,3,15,2
"1734","d42c65c8-a657-40e0-8663-3750c6042f04",TRUE,"0.0308176074484858","0.287325222724881","d1be8a9e-db5c-4ce6-a2a1-c9f5f4eef2ce","78276bb3-e001-4e3c-93c2-2aaaa39b04e9","0.0346244933183692","0.0770091213793397","86c5beb3-da00-4049-b7b1-94090bd876b3","43e2d431-346b-4c23-8ed0-9ad2516ab940","0.357","0.217",4,0.582608695652174,3,2,75,16,698
"1735","9f693e63-5e9e-4ced-98a4-8ab28f9d0c2d",TRUE,"0.0241086506245976","0.0593942795253063","c990e1b5-af3d-45da-b8fa-632cb925a168","a961014c-e0b8-439d-93e1-9ede1315605a","0.0236273518462893","0.0296100831795412","b9544244-7dde-40f7-8c79-77cd0bba833d","345ffcb3-2891-4630-97b0-b5d1f531ad14","0.152","0.078",3,0.477434679334917,3,2,18,21,196
"1736","bdccd48c-e6ed-4ad1-8ad0-499da31951d0",TRUE,"0.173156363385837","0.398104552099335","ab18b26a-bb7c-4bbc-981b-f9f35b299cdb","97d007cc-1f2e-4a39-9914-491de1c8cbb3","0.438439138869599","0.762497379191764","a11491f7-6ad4-4f4a-afee-71d03061f90a","a281f650-e9d6-4236-b19a-1fe16151173c","0.595","0.763",5,0.926950747094632,3,4,98,25,7258
"1737","f69507e0-42af-4b61-81c8-8a841053ca04",TRUE,"0.296861788853236","0.383528601082478","03fb0df7-956a-4c9c-8c2d-83d3afe08376","d1be8a9e-db5c-4ce6-a2a1-c9f5f4eef2ce","0.202704942243694","0.326991871088428","de93ae20-1ce2-4ac4-a97a-c49e268a32d0","a11491f7-6ad4-4f4a-afee-71d03061f90a","0.481","0.384",5,0.926950747094632,3,3,79,28,633
"1738","279f68b5-8ff7-4979-8a33-6d2f95c09093",TRUE,"0.0790356657791078","0.127560610327058","775d722e-800a-4802-9174-0fd80fc00514","b59c91e9-a988-4ea1-911c-c3b75bcb33e1","0.0349908442577189","0.0800451694932098","c937ee3f-77e6-46e1-9b66-58e0ece91ac9","458e082b-a313-448a-915c-98093ce1030f","0.24","0.195",3,0.477434679334917,3,3,22,30,277
"1739","cdf4cf3d-de23-49cf-a9b0-abd2b675f253",TRUE,"0.0905483567264956","0.109892711212573","feeeef85-6aa2-4f07-aac4-4691252f7ff4","2aaf6fed-1d39-4f8e-abb4-90558c728d9f","0.0239127661473344","0.0275106157368639","2ee39289-e624-47b7-88e6-82658f96b6c0","900db96f-5a69-49e5-8213-5dba2266a6cb","0.193","0.1",4,0.582608695652174,3,2,35,159,34
"1740","49504161-d064-4272-9c2e-06578072e965",TRUE,"0.0757734218278123","0.078935140115855","9f693e63-5e9e-4ced-98a4-8ab28f9d0c2d","a961014c-e0b8-439d-93e1-9ede1315605a","0.0316235687612221","0.0591591492882545","2d167122-5ed4-4691-8041-b4ea69a4c106","fe03894a-cee9-48f8-b62a-017e487427cf","0.179","0.098",3,0.477434679334917,4,2,21,0,62
"1741","db279bc9-e028-4ecf-b495-096a3ec8c12e",TRUE,"0.0346673905963498","0.0347476862606245","2c178077-646f-4044-80ab-b3c754ec53b6","3fb27ab7-12de-4230-ad01-1e35a13f9bd6","0.00845534102107577","0.0238000658431105","e1ccb6aa-7afa-4789-bd51-286e503d24d3","dfe6522a-e1ef-4132-a50b-afa26c14bc41","0.067","0.031",1,0.329400196656834,4,1,7,0,105
"1742","4fbd8dbf-360d-4c60-b36d-e68dfc03428c",TRUE,"0.0404329839260284","0.0510254293148113","e93e0723-b357-44cf-bf5a-7409db2add1a","2d13ca8d-9f4c-4bf7-9351-785453e02f7a","0.0320753336673714","0.040426781376458","5798da10-d68a-40b6-b45e-a2b438dea0ba","b685ec24-fb1d-4d5f-94f2-f0a9d1051ce0","0.114","0.079",3,0.477434679334917,4,3,11,7,12
"1743","83b00e6c-0942-40c5-83a7-27d3dd67d9d9",TRUE,"0.0441011935928488","0.0883227329335348","f1354e62-7342-4cfa-88ce-abf7685422da","b6657f53-8e01-4bcc-b76e-f2b07b663436","0.060241200519316","0.0776417500811562","b33411d1-55d0-4831-a134-e5ab7e7a2fda","819220f0-5e2a-4453-bcc2-60ee07e90749","0.295","0.28",4,0.582608695652174,4,3,47,9,11
"1744","feeeef85-6aa2-4f07-aac4-4691252f7ff4",TRUE,"0.0709149369108356","0.0905483567264956","117eb751-6bb0-41fc-8762-cc037e7b086e","cdf4cf3d-de23-49cf-a9b0-abd2b675f253","0.0565719407769125","0.0566150788120543","2b6183aa-0432-4928-86f9-e3e2cce4253e","d81825de-25d9-4006-a2d6-04fac296518a","0.183","0.103",4,0.582608695652174,4,2,38,11,1863
"1745","53e1d21b-a958-4352-8e1a-7ab49137d66a",TRUE,"0.0333676831944616","0.0415650968541156","6220ba14-1850-4fea-9ccd-32acded1d48e","2d33e0e4-4685-4131-ac80-1bf1c29b9ea6","0.0880373127569248","0.105524443045897","d0df218c-d18b-4f44-8a8a-1646de74723f","52eb0ef9-6d4d-48ed-acb2-4a3692bdd68e","0.199","0.188",4,0.582608695652174,4,2,45,12,595
"1746","26fdb52d-9f2f-48fc-9433-fd9e5a9ec1ee",TRUE,"0.0403278376137003","0.0616648846212769","4667418b-7015-4ceb-b207-2193896769a8","6df4cfae-3d10-45f1-93a5-f55fe294a0dd","0.0338785137247331","0.0419690160760068","b62dfdbe-fc6e-492a-9d8a-9bda1edcc97c","25439ca9-81de-4ec1-9a48-ee9872a3363b","0.164","0.087",4,0.582608695652174,4,1,37,15,775
"1747","ca6c34c1-596d-4f8c-a8cf-eaa1493d7683",TRUE,"0.0591801967449076","0.0591872255766967","e021ec19-1a78-4d24-9271-9d7a522a8531","d4c5fbff-ccf6-48d8-8203-260123142565","0.0330529941229425","0.0348925435494411","ee64c767-3adc-4951-8f23-d27a57c6f0e5","ee4ccee3-8212-4c47-94c9-531f5c8799d1","0.116","0.048",1,0.329400196656834,4,1,19,43,46
"1748","994a6b1b-9716-479f-8871-5cba672279aa",TRUE,"0.0599898933291863","0.0637187430969117","3ec8ad28-a941-42e1-9b7d-debd6aa6c87d","45c99e95-a602-4b84-9dae-173644e691a9","0.0346766743029097","0.0392294429369601","ed4cffe6-5e2c-43fd-bb8f-5505b72a5510","0bab74c5-2383-4751-9258-fec3b545963a","0.095","0.052",3,0.477434679334917,4,3,6,455,472
"1749","ead5a9b8-4a2d-4d79-b8f5-3beff6730b27",TRUE,"0.15993213839905","0.267936017801523","8b695820-dfd5-45e9-957c-ea4eb4c2d4a9","c92ceef1-c30c-4938-a3fd-779da5bee095","0.157288851967303","0.177808295553145","a910ef45-2ade-45cb-a371-3cecc9867a51","177cfeea-2e74-499f-853d-73e9fb3f88a7","0.316","0.288",4,0.582608695652174,5,1,80,14,5251
"1750","0cfe32e8-6f0f-40b6-80c7-474571df75c6",TRUE,"0.155729279340211","0.172601564652933","c601f643-6ae7-42d7-ba1a-451630f670d6","22ca942f-06c2-4f38-9407-0e447dedbb67","0.0394874739407556","0.0405692349520006","e33cf72e-e644-4b40-93e8-092f74da053b","f39d5f23-89a3-45f6-9bc1-5b6033947301","0.301","0.228",4,0.582608695652174,5,2,57,15,353
"1751","fd6d462f-fa94-4505-93bb-b1881d76a1c9",TRUE,"0.44894238031815","0.459903212150991","e2b17ebf-5f6a-497d-a17c-4fec547bf375","76e3921f-489b-4b7e-9547-9ea297add9b5","0.386449747330518","0.438815182786606","de93ae20-1ce2-4ac4-a97a-c49e268a32d0","d1bdddc1-de7b-4a77-914e-213d203667f2","0.559","0.614",5,0.926950747094632,5,4,68,16,84
"1752","0128c6eb-6fe7-4e84-bc34-75cf3529e38b",TRUE,"0.181034151147769","0.383009934640866","4a2fdb69-901e-4013-9833-5f4528df2d6e","4b604131-0c0c-4df1-af74-b47a27f9a495","0.0729966704214797","0.0828303545302749","2e84bbfe-7efd-47f5-90be-59fa2bc0e754","a281f650-e9d6-4236-b19a-1fe16151173c","0.4","0.261",2,0.468859342197341,5,2,96,22,218
"1753","d1be8a9e-db5c-4ce6-a2a1-c9f5f4eef2ce",TRUE,"0.0308176074484858","0.295459665049103","d42c65c8-a657-40e0-8663-3750c6042f04","78276bb3-e001-4e3c-93c2-2aaaa39b04e9","0.0398909949972703","0.105821713658885","86c5beb3-da00-4049-b7b1-94090bd876b3","43e2d431-346b-4c23-8ed0-9ad2516ab940","0.363","0.222",4,0.582608695652174,5,2,76,24,404
"1754","2d13ca8d-9f4c-4bf7-9351-785453e02f7a",TRUE,"0.0403228029141867","0.0465435127026371","100fdbcd-a2bf-4ee8-ac84-25d2c5f426d2","e93e0723-b357-44cf-bf5a-7409db2add1a","0.0275736756142032","0.0400426394645797","1f1d8d9a-7a35-4aba-a8e8-9cedeaaa8c64","9ee4c943-e071-46fa-8b9c-d1be9343f681","0.095","0.059",3,0.477434679334917,5,3,9,32,50
"1755","f062472b-d689-4bec-9035-a816479294ab",TRUE,"0.039725713720266","0.0640548503518944","8f932730-3623-4c89-9713-c52543cb2de4","a5f8392a-a68f-4d74-a353-aefc87f29848","0.0468255594116185","0.0566974824872543","b731f9ae-a27d-4395-a5db-3793a1668f47","a7e83484-d146-4c82-ac86-f9acccb25178","0.121","0.086",4,0.582608695652174,5,1,27,66,277
"1756","775d722e-800a-4802-9174-0fd80fc00514",TRUE,"0.0688708879225212","0.0790356657791078","b59c91e9-a988-4ea1-911c-c3b75bcb33e1","279f68b5-8ff7-4979-8a33-6d2f95c09093","0.049699166963355","0.068959262873094","458e082b-a313-448a-915c-98093ce1030f","c937ee3f-77e6-46e1-9b66-58e0ece91ac9","0.209","0.181",3,0.477434679334917,6,3,19,28,186
"1757","e0ef37b5-3c94-4d42-8e5d-20992b7ea1c4",TRUE,"0.191378112461251","0.234722310202687","4b604131-0c0c-4df1-af74-b47a27f9a495","86aae7c7-26ea-46f4-83ae-899e50f5854e","0.0671751205882708","0.180376923952038","0a3b0354-c08d-439b-9778-b5412de66c49","1a64099f-9cf6-4579-b1f9-b47fe1bc60d3","0.401","0.328",2,0.468859342197341,6,1,103,28,337
"1758","86aae7c7-26ea-46f4-83ae-899e50f5854e",TRUE,"0.0692311349585897","0.0823500986162045","4b604131-0c0c-4df1-af74-b47a27f9a495","b00a53e9-3e50-4a49-bdc5-dcc689fcf301","0.0816641752288156","0.184952781459073","1a64099f-9cf6-4579-b1f9-b47fe1bc60d3","0a3b0354-c08d-439b-9778-b5412de66c49","0.263","0.346",2,0.468859342197341,6,1,94,150,2720
"1759","6700b5fe-584d-4e06-854d-daa4c4c9c384",TRUE,"0.0700253870024222","0.0895977434568365","c1f0ad9d-0a5d-484e-8774-e6bb132250a1","49700da7-f02d-4e43-b3a9-33b1f9939671","0.0115902438345773","0.0182711502443346","33318852-c348-4505-90e3-d1b5d5cc540d","42f781ea-afa4-4e61-b248-b62adcac182e","0.239","0.039",3,0.477434679334917,6,2,2,216,13
"1760","a532db33-d5c1-4806-ad60-7bc878fce719",TRUE,"0.034984485584931","0.0470765783386283","db279bc9-e028-4ecf-b495-096a3ec8c12e","3fb27ab7-12de-4230-ad01-1e35a13f9bd6","0.0158249347068952","0.025764472136597","31807168-9066-44d6-bf67-476c06d61eb7","dfe6522a-e1ef-4132-a50b-afa26c14bc41","0.082","0.049",1,0.329400196656834,7,1,8,23,5
"1761","e7b81d0a-a949-4103-83dc-feff6277c109",TRUE,"0.389206396906192","0.390636597596025","f8093f69-ba9a-492e-9b7c-b0d7e65c99b9","cfe77a13-eae4-4a4a-bdaa-752342ad2d1a","0.0526420671996924","0.180096041473507","44c852da-1867-4472-808f-20e4360595ab","cc983502-9f0f-4e1c-8c70-18597ba943b3","0.629","0.365",3,0.477434679334917,7,5,4,57,17
"1764","f8093f69-ba9a-492e-9b7c-b0d7e65c99b9",TRUE,"0.169994123609083","0.359522495548448","cfe77a13-eae4-4a4a-bdaa-752342ad2d1a","adeee945-465d-469f-9c10-bbf55bed49ea","0.0771992130055794","0.0975678650228315","6f90e2f1-07a9-48de-a196-2e929ebb5591","51a7d226-50ff-43f4-84b8-12a53245de8d","0.36","0.233",3,0.477434679334917,9,4,8,77,8
"1765","987d0532-b146-4c32-88ba-5ab37ce62fd2",TRUE,"0.0536477610874789","0.0550568289107514","5dc3105a-6703-4779-ad9d-7b17eafc744c","d794c622-14fe-4c4c-9afe-b91ef81ca280","0.0315807198493902","0.0403931845470158","eda87bf6-e268-455f-baa9-0e22a1ff7274","b10459e0-2856-4fa0-bfc6-1fdbccab95b7","0.065","0.056",1,0.329400196656834,9,1,2,111,28
"1766","e6236d75-a61e-4406-953e-a8a04cb66ff7",TRUE,"0.0776937540687557","0.0798327438963417","46da738c-0d70-4c92-a8dc-f8a3a8d29ee4","b00a53e9-3e50-4a49-bdc5-dcc689fcf301","0.126767143118706","0.180246849032697","1a64099f-9cf6-4579-b1f9-b47fe1bc60d3","a910ef45-2ade-45cb-a371-3cecc9867a51","0.256","0.337",2,0.468859342197341,9,1,91,186,1111
"1767","cd93f96a-4f99-4fe0-ae4f-dc12c6fdd7b3",TRUE,"0.0535498347671017","0.0767894820660317","2d13ca8d-9f4c-4bf7-9351-785453e02f7a","994a6b1b-9716-479f-8871-5cba672279aa","0.016061070751831","0.0265331052342017","9eab37f0-91c6-47e3-9c00-fe8544bd272e","d0c1c77c-ccab-443a-9097-7775186bb033","0.113","0.077",3,0.477434679334917,11,3,8,83,130
"1768","5e8068dd-5753-458c-9e22-ec1ef680efb7",TRUE,"0.553018504821777","0.627992892611074","5fd74a3e-d57a-410e-8d7c-02c4df062234","e7b81d0a-a949-4103-83dc-feff6277c109","0.396831117605688","0.39907795430829","5e87efa3-43e9-482d-a930-52632921709f","6ba38a6f-6b02-494b-a933-1000020c0aad","0.694","0.597",3,0.477434679334917,12,5,29,6,131
"1769","a95f491c-0ec3-4038-8562-4eb2fcee982c",TRUE,"0.832822454926517","1.23836763808079","c05261c1-4aae-48dc-b1f6-fde04ad750d9","ab18b26a-bb7c-4bbc-981b-f9f35b299cdb","1.50285577041497","1.63236677071839","9ac05e7d-e6a1-433a-9801-a60642903c2b","a11491f7-6ad4-4f4a-afee-71d03061f90a","1.432","1.729",5,0.926950747094632,13,6,139,310,3002
"1770","c245004d-93aa-445d-a441-019e3ef677ef",TRUE,"0.0275855645550131","0.0827209936252074","c77c1f1a-18f8-4d2a-9f0c-d1cde6d876b8","582259a1-dcaa-4cca-b1cf-e60d3f045ecd","0.114847638342234","0.127218116146537","b0a60979-d5b1-4ed0-8f4d-d2a08559efce","722ce1d1-6b29-4eef-be74-c8f98612176f","0.295","0.252",3,0.477434679334917,14,3,31,81,90
"1771","c77c1f1a-18f8-4d2a-9f0c-d1cde6d876b8",TRUE,"0.0275855645550131","0.0873130185602969","c245004d-93aa-445d-a441-019e3ef677ef","582259a1-dcaa-4cca-b1cf-e60d3f045ecd","0.11846897825033","0.120752621021839","b0a60979-d5b1-4ed0-8f4d-d2a08559efce","722ce1d1-6b29-4eef-be74-c8f98612176f","0.293","0.255",3,0.477434679334917,15,3,30,50,390
"1772","fedfd771-b82e-47b1-a705-959f02fe7ded",TRUE,"1.06804521839939","1.09758043542358","97d007cc-1f2e-4a39-9914-491de1c8cbb3","e0ef37b5-3c94-4d42-8e5d-20992b7ea1c4","0.248594022229876","0.4925086309797","9ac05e7d-e6a1-433a-9801-a60642903c2b","d00baaa3-4d3b-44e8-af6b-886f4fa22058","1.218","0.7",2,0.468859342197341,16,2,142,939,12046
"1773","2aaf6fed-1d39-4f8e-abb4-90558c728d9f",TRUE,"0.109892711212573","0.135922180772824","cdf4cf3d-de23-49cf-a9b0-abd2b675f253","feeeef85-6aa2-4f07-aac4-4691252f7ff4","0.0164796431136458","0.0482703471497385","aa81c228-84ce-40b2-aab2-6f0d41d0b2ff","fb924c67-afeb-4917-925d-7e1406f1ab24","0.216","0.121",4,0.582608695652174,17,2,35,16,35
"1774","46ab2eb9-319b-4421-9454-89a19905e15c",TRUE,"0.0676359512907196","0.109775667872226","987d0532-b146-4c32-88ba-5ab37ce62fd2","5dc3105a-6703-4779-ad9d-7b17eafc744c","0.0555096783894436","0.0973056605926457","3a4af158-b8a5-4bc8-833c-d973205f2bc2","eda87bf6-e268-455f-baa9-0e22a1ff7274","0.12","0.109",1,0.329400196656834,17,1,3,18,21
"1775","2a1a1dbc-9c4b-4957-a875-268358aec692",TRUE,"0.262436910745585","0.397099172915399","e2b17ebf-5f6a-497d-a17c-4fec547bf375","9ecea0dd-f534-4d16-ad91-122ebf4420df","0.111086381253618","0.484584531366473","77ab64d0-48c5-4723-9a64-eb43ae84e773","c6d9fda6-2d45-44ac-9e73-353529673360","0.649","0.719",5,0.926950747094632,17,5,55,289,40
"1776","cfe77a13-eae4-4a4a-bdaa-752342ad2d1a",TRUE,"0.169994123609083","0.259803874752584","f8093f69-ba9a-492e-9b7c-b0d7e65c99b9","adeee945-465d-469f-9c10-bbf55bed49ea","0.0556622491648694","0.0829911577321401","65265dd0-4b20-44a4-aca4-b7ecbb143664","9aec5953-18f3-48be-9df6-d756ae4acf82","0.364","0.219",3,0.477434679334917,19,4,2,259,27
"1777","7c14dfa4-c0fc-4725-9f04-76a443deb095",TRUE,"0.150573119931912","0.159664314989953","92513267-03e3-401a-80d4-c58ed6674e3b","52c45313-3bb1-43ef-8124-8c8afc9e779c","0.100222141222123","0.112642689719357","b0e64be1-1af8-400e-8fef-49db8e2ff42c","677116f5-5fcb-4c88-9052-236f4b29afa4","0.185","0.166",4,0.582608695652174,20,1,32,57,2
"1778","92513267-03e3-401a-80d4-c58ed6674e3b",TRUE,"0.120196380902828","0.150573119931912","f062472b-d689-4bec-9035-a816479294ab","7c14dfa4-c0fc-4725-9f04-76a443deb095","0.114744115847097","0.130644586168104","1cd05e26-7fa4-4ef1-9248-4c8765c6b6c8","bf2792b1-a19d-4c71-9101-1bb6bf7f9cfc","0.175","0.147",4,0.582608695652174,20,1,26,112,219
"1779","582259a1-dcaa-4cca-b1cf-e60d3f045ecd",TRUE,"0.0827209936252074","0.0873130185602969","c245004d-93aa-445d-a441-019e3ef677ef","c77c1f1a-18f8-4d2a-9f0c-d1cde6d876b8","0.173388291430503","0.196326661426392","004d14b9-6075-40fb-837f-30c7196868c5","b0a60979-d5b1-4ed0-8f4d-d2a08559efce","0.318","0.293",3,0.477434679334917,24,3,32,93,40
"1780","34fc6d82-5243-4b83-a798-5de6141de037",TRUE,"0.202249680642016","0.20247100565076","35069d74-1489-4194-80c7-3a81385ead5b","0f6fa86e-6c99-49d8-983f-5baabe3562a0","0.156899103863323","0.15879757263547","65512b25-cc6d-4b3d-ba8d-10671cab5e93","5c4861e0-a5ba-43f2-9e69-0ccdfc7f706f","0.228","0.183",3,0.477434679334917,25,3,1,239,4
"1781","c92ceef1-c30c-4938-a3fd-779da5bee095",TRUE,"0.135875096293621","0.207208514918259","42dc8b0f-4759-4afe-9348-41952eeaf98b","6d5b34f4-96f0-41d1-8c19-b9ca8eb66018","0.177546736612154","0.185445268593365","afd2ac55-a686-4492-a6b3-29f15904aea5","4ac6b7ee-ca4a-40de-a057-1f654d8bf873","0.335","0.233",4,0.582608695652174,25,1,72,1287,2996
"1782","4a2fdb69-901e-4013-9833-5f4528df2d6e",TRUE,"0.181034151147769","0.419354031945826","0128c6eb-6fe7-4e84-bc34-75cf3529e38b","e0ef37b5-3c94-4d42-8e5d-20992b7ea1c4","0.230238550750866","0.237269916026763","a281f650-e9d6-4236-b19a-1fe16151173c","87fcd6be-717e-4f42-82c3-fab46bfefed2","0.436","0.328",2,0.468859342197341,26,2,99,0,107
